datetime,YEAR,MO,DY,HR,latitude,longitude,tilt,azimuth,system_capacity_kw,ghi,dni,dhi,temp_air,wind_speed,humidity,sun_elevation,sun_azimuth,sun_zenith,poa_global,poa_direct,poa_diffuse,poa_sky_diffuse,poa_ground_diffuse,cell_temperature,dc_power_kw,ac_power_kw,energy_kwh,performance_ratio
2025-09-03 16:00:00+00:00,2025,9,3,16,40.79,-73.95,30,180,5.0,277.6,556.19,84.95,25.22,2.57,7.86,54.31787572579486,156.14005838476442,35.670077915711126,623.5182311058402,539.6098835914162,83.90834751442402,79.25942902574404,4.6489184886799775,43.745713466059094,0.4325737910258578,0.41527083938482345,0.41527083938482345,1.9945765580443007
2025-09-03 17:00:00+00:00,2025,9,3,17,40.79,-73.95,30,180,5.0,94.0,225.96,54.42,23.6,2.67,8.21,56.4594592857029,182.2331090619987,33.52941980969402,277.83278559906034,225.48403285655294,52.34875274250743,50.77455123697458,1.574201505532845,31.810899603989714,0.20269771557105923,0.19458980694821684,0.19458980694821684,2.760139105648466
2025-09-04 05:00:00+00:00,2025,9,4,5,40.79,-73.95,30,180,5.0,9.23,19.68,10.43,14.83,2.14,11.6,-42.112379438528244,1.7190623650201928,132.11237943852825,9.885895671119552,0.0,9.885895671119552,9.731322480735848,0.15457319038370385,15.130557305457941,0.007707126595770671,0.007398841531939844,0.007398841531939844,1.0688106221653801
2025-09-04 06:00:00+00:00,2025,9,4,6,40.79,-73.95,30,180,5.0,136.38,409.25,51.24,17.77,1.85,11.81,-39.85288481740269,21.257450631322456,129.8528848174027,50.0915027739421,0.0,50.0915027739421,47.807570844957326,2.283931928984781,19.316763730166056,0.038422672616582644,0.03688576571191934,0.03688576571191934,0.3606175461887798
2025-09-04 07:00:00+00:00,2025,9,4,7,40.79,-73.95,30,180,5.0,323.77,605.75,88.19,20.6,2.38,11.35,-34.1857797816806,38.544149548336804,124.1857797816806,87.70450955696386,0.0,87.70450955696386,82.28239017987482,5.422119377089035,23.23242955810038,0.06624345386386546,0.06359371570931084,0.06359371570931084,0.26188844224525987
2025-09-04 08:00:00+00:00,2025,9,4,8,40.79,-73.95,30,180,5.0,504.55,694.12,118.52,23.03,3.09,10.43,-26.05001033790161,52.99443076434187,116.05001033790161,119.03027574333603,0.0,119.03027574333603,110.58066542826585,8.449610315070181,26.46987110921805,0.08874782931718986,0.08519791614450226,0.08519791614450226,0.22514561792885343
2025-09-04 09:00:00+00:00,2025,9,4,9,40.79,-73.95,30,180,5.0,654.83,741.45,143.63,24.92,3.85,9.78,-16.321449140907287,65.10774874366575,106.32144914090729,144.97493747775897,0.0,144.97493747775897,134.00861437277948,10.966323104979502,28.943915015677945,0.1070158966098727,0.10273526074547779,0.10273526074547779,0.20918459395665598
2025-09-04 10:00:00+00:00,2025,9,4,10,40.79,-73.95,30,180,5.0,733.97,707.18,176.48,26.11,4.51,9.67,-5.640109251766818,75.69350344336101,95.64010925176682,176.9497484279808,0.0,176.9497484279808,164.65808162993886,12.291666798041941,30.85299325942194,0.12960525426656946,0.12442104409590668,0.12442104409590668,0.22602385037700298
2025-09-04 11:00:00+00:00,2025,9,4,11,40.79,-73.95,30,180,5.0,762.3,628.59,221.97,26.76,5.11,9.73,5.544242032155543,85.54036213754114,84.30783114980653,249.54200721314672,29.67507343724049,219.86693377590623,207.10082943901594,12.766104336890296,33.24079085705568,0.18098723493537977,0.17374774553796457,0.17374774553796457,0.3039009060964005
2025-09-04 12:00:00+00:00,2025,9,4,12,40.79,-73.95,30,180,5.0,769.9,679.12,193.1,27.0,5.63,9.88,16.879307933952028,95.40474635747972,73.06664594290582,394.9546343771208,201.89650143843818,193.05813293868263,180.16475273538757,12.893380203295079,36.98131986383048,0.2820197423643171,0.2707389526697444,0.2707389526697444,0.4688729318435198
2025-09-04 13:00:00+00:00,2025,9,4,13,40.79,-73.95,30,180,5.0,738.25,812.18,117.65,26.78,6.05,10.05,28.016459114924388,106.129687411171,61.95222184349031,552.4287296614802,430.2964420768434,122.13228758463688,109.76894437761962,12.363343207017266,40.4378595530263,0.38873659582139825,0.3731871319885423,0.3731871319885423,0.6740031732494275
2025-09-04 14:00:00+00:00,2025,9,4,14,40.79,-73.95,30,180,5.0,597.9,713.1,128.0,26.06,6.31,10.3,38.49720922485776,118.83123508701448,51.48174265566128,648.5615726160866,519.123020389222,129.4385522268646,119.42562584220408,10.012926384660512,41.878663080967065,0.4535806226477177,0.43543739774180895,0.43543739774180895,0.971037292171063
2025-09-04 15:00:00+00:00,2025,9,4,15,40.79,-73.95,30,180,5.0,431.88,620.88,114.5,24.91,6.35,10.68,47.5766808557718,135.07048550831172,42.40799573457109,659.301420849228,545.2388479058718,114.0625729433562,106.82995436665912,7.232618576697076,40.9571438006995,0.46291436289543103,0.4443977883796138,0.4443977883796138,1.3719792176209868
2025-09-04 16:00:00+00:00,2025,9,4,16,40.79,-73.95,30,180,5.0,243.38,430.91,101.9,23.57,6.08,11.06,53.991878597904986,156.46730209216344,35.99592991545038,517.1710396811317,418.02120320494663,99.14983647618507,95.07399432281716,4.075842153367914,36.33617087530776,0.3702900619280911,0.35547845945096745,0.35547845945096745,1.9474536908043252
2025-09-04 17:00:00+00:00,2025,9,4,17,40.79,-73.95,30,180,5.0,80.03,187.58,53.73,22.05,5.43,11.56,56.08797769724451,182.36127764998727,33.90074419897623,238.57205422729487,187.1010333877345,51.47102083956037,50.130772472668944,1.3402483668914213,28.142709608306383,0.17667975260919064,0.169612562504823,0.169612562504823,2.825816360611821
2025-09-05 05:00:00+00:00,2025,9,5,5,40.79,-73.95,30,180,5.0,8.27,9.71,9.84,17.96,2.16,12.85,-42.4803484156027,1.8431430339346662,132.4803484156027,9.319341225457276,0.0,9.319341225457276,9.180844986619439,0.1384962388378365,18.243029351045276,0.0071784174644769815,0.006891280765897902,0.006891280765897902,1.1110488941391217
2025-09-05 06:00:00+00:00,2025,9,5,6,40.79,-73.95,30,180,5.0,118.97,255.07,65.26,19.71,1.94,13.98,-40.185324416485095,21.49599389281707,130.1853244164851,62.88077863945691,0.0,62.88077863945691,60.888408925486246,1.9923697139706658,21.64233403356515,0.047793981930734565,0.04588222265350518,0.04588222265350518,0.5142161626573106
2025-09-05 07:00:00+00:00,2025,9,5,7,40.79,-73.95,30,180,5.0,299.02,486.92,106.31,21.65,2.04,14.39,-34.47156915257234,38.846344487141835,124.47156915257234,104.19621580820899,0.0,104.19621580820899,99.18858033816184,5.007635470047142,24.83485047333112,0.07819878572332098,0.07507083429438814,0.07507083429438814,0.3347416417826595
2025-09-05 08:00:00+00:00,2025,9,5,8,40.79,-73.95,30,180,5.0,478.6,635.77,123.3,23.91,2.23,12.94,-26.29258944937729,53.319617056043285,116.29258944937729,123.0554963619066,0.0,123.0554963619066,115.04046614331065,8.015030218595955,27.633232832365053,0.0913195209517605,0.08766674011369008,0.08766674011369008,0.2442310631388496
2025-09-05 09:00:00+00:00,2025,9,5,9,40.79,-73.95,30,180,5.0,594.28,534.73,200.8,25.61,2.49,11.07,-16.530954750186428,65.43775059202517,106.53095475018642,197.30125341983063,0.0,197.30125341983063,187.34895053995766,9.95230287987297,31.49723622689701,0.14413020151087844,0.13836499345044329,0.13836499345044329,0.31043726515098
2025-09-05 10:00:00+00:00,2025,9,5,10,40.79,-73.95,30,180,5.0,713.72,642.12,191.75,27.17,3.23,10.29,-5.827948465783642,76.02511409546224,95.82794846578363,190.85772918920438,0.0,190.85772918920438,178.90518558783307,11.952543601371302,32.6446858957932,0.13876615472059578,0.13321550853177194,0.13321550853177194,0.24886605117183574
2025-09-05 11:00:00+00:00,2025,9,5,11,40.79,-73.95,30,180,5.0,776.6,694.38,187.1,28.0,4.0,10.31,5.366924946281587,85.87771188971101,84.48136664164143,220.56160978091572,32.989349329255845,187.57226045165987,174.56667652403425,13.005583927625613,34.07345945123116,0.15941743686715057,0.15304073939246454,0.15304073939246454,0.2627534370202842
2025-09-05 12:00:00+00:00,2025,9,5,12,40.79,-73.95,30,180,5.0,804.72,846.45,113.96,28.56,4.67,10.71,16.701199070479717,95.75518675865004,73.24417148946662,371.77379328531526,251.97116114435465,119.80263214096064,106.32612750763732,13.47650463332331,38.44138260841445,0.26383888356599794,0.25328532822335803,0.25328532822335803,0.4196661832245718
2025-09-05 13:00:00+00:00,2025,9,5,13,40.79,-73.95,30,180,5.0,710.58,771.88,130.92,28.81,5.31,11.13,27.824831757687768,106.50097352479759,62.143599251457374,543.3129653527918,409.26298384870574,134.04998150408605,122.15002293172935,11.899958572356693,42.772851588167555,0.3785160619171667,0.36337541944048,0.36337541944048,0.6818381593261467
2025-09-05 14:00:00+00:00,2025,9,5,14,40.79,-73.95,30,180,5.0,600.3,706.89,128.08,28.78,5.79,11.37,38.27647899295119,119.22588704031455,51.702306864800654,644.3871817517683,514.8337961298876,129.55338562188066,119.50026685835547,10.05311876352518,44.92924212881704,0.4447639418043151,0.4269733841321425,0.4269733841321425,0.9483555647335056
2025-09-05 15:00:00+00:00,2025,9,5,15,40.79,-73.95,30,180,5.0,398.35,447.46,158.51,28.36,5.95,11.55,47.308541109995474,135.46882419489373,42.675991307768754,547.5717377057994,393.00879677855505,154.5629409272443,147.8918433769357,6.671097550308605,41.968645641949536,0.38280415093732073,0.3674919848998279,0.3674919848998279,1.2300472278141596
2025-09-05 16:00:00+00:00,2025,9,5,16,40.79,-73.95,30,180,5.0,219.43,298.9,111.36,27.55,5.73,11.76,53.66360030750897,156.79222203845825,36.32406086041471,397.4927435522801,289.917693363615,107.57505018866513,103.90029448271756,3.674755705947577,37.543032271714125,0.2831622647337647,0.2718357741444141,0.2718357741444141,1.6517691239083936
2025-09-05 17:00:00+00:00,2025,9,5,17,40.79,-73.95,30,180,5.0,61.62,59.44,48.23,26.17,5.1,12.29,55.71449918070251,182.48890877975643,34.27406330171077,105.29004889109018,59.25890695147808,46.0311419396121,44.99920261226174,1.0319393273503608,28.905897667183282,0.07773378019929368,0.07462442899132193,0.07462442899132193,1.6147231200112937
2025-09-06 05:00:00+00:00,2025,9,6,5,40.79,-73.95,30,180,5.0,6.32,1.18,8.91,20.05,2.75,14.98,-42.84994060095413,1.9702459851722551,132.84994060095414,8.41898310486997,0.0,8.41898310486997,8.313143173859675,0.10583993101029343,20.29774965742903,0.0064330018272194004,0.006175681754130624,0.006175681754130624,1.302886446019119
2025-09-06 06:00:00+00:00,2025,9,6,6,40.79,-73.95,30,180,5.0,83.55,73.89,65.84,21.68,3.2,15.19,-40.518674172142106,21.73892209124989,130.5186741721421,62.82875348181,0.0,62.82875348181,61.429556292583726,1.3991971892262682,23.48509862483499,0.04740710320650599,0.04551081907824575,0.04551081907824575,0.7262847648632875
2025-09-06 07:00:00+00:00,2025,9,6,7,40.79,-73.95,30,180,5.0,219.75,202.06,138.2,23.76,3.46,15.4,-34.75764901344283,39.152814660994636,124.75764901344283,132.6224700913009,0.0,132.6224700913009,128.9423554015047,3.6801146897961994,27.518007011505276,0.09846501963975654,0.09452641885416628,0.09452641885416628,0.573539136013144
2025-09-06 08:00:00+00:00,2025,9,6,8,40.79,-73.95,30,180,5.0,369.88,296.59,193.85,26.2,3.77,15.17,-26.53517257914788,53.64833836679463,116.53517257914788,187.05882771783322,0.0,187.05882771783322,180.86451226180674,6.194315456026477,31.414050766591483,0.1366947063364111,0.13122691808295464,0.13122691808295464,0.47304321431438895
2025-09-06 09:00:00+00:00,2025,9,6,9,40.79,-73.95,30,180,5.0,519.53,329.79,269.43,27.85,3.92,14.7,-16.74046824850121,65.77056527865045,106.7404682485012,260.0820900173045,0.0,260.0820900173045,251.38161227082068,8.70047774648382,35.042105703057686,0.18722625199470053,0.1797372019149125,0.1797372019149125,0.46128154784750963
2025-09-06 10:00:00+00:00,2025,9,6,10,40.79,-73.95,30,180,5.0,606.62,336.54,301.49,29.02,4.48,14.31,-6.015989109240018,76.35899082640532,96.01598910924002,291.4529581880207,0.0,291.4529581880207,281.2939994934852,10.158958694535475,36.84453231232539,0.20823334669867305,0.19990401283072612,0.19990401283072612,0.43938327746249956
2025-09-06 11:00:00+00:00,2025,9,6,11,40.79,-73.95,30,180,5.0,672.92,450.01,272.02,29.59,5.27,14.05,5.189087964844516,86.21691261109964,84.65522854649227,286.5881387447879,21.520750415394442,265.06738832939345,253.7981151687215,11.269273160671938,36.97063654087534,0.2046491767210715,0.19646320965222863,0.19646320965222863,0.3892750196204178
2025-09-06 12:00:00+00:00,2025,9,6,12,40.79,-73.95,30,180,5.0,619.0,275.34,323.11,29.21,5.78,14.09,16.5221572538278,96.10709282627965,73.42261546367678,393.90216702146785,82.07014853089373,311.8320184905741,301.46573410839505,10.366284382179055,39.08690147650698,0.27878004221145886,0.2676288405230005,0.2676288405230005,0.5764756931028553
2025-09-06 13:00:00+00:00,2025,9,6,13,40.79,-73.95,30,180,5.0,540.83,301.09,274.49,28.59,5.86,14.34,27.631784028594755,106.87321734962882,62.33639205635304,424.9229101717797,159.76306852047662,265.15984165130305,256.1026565423953,9.057185108907753,39.20026338330393,0.30059013090271697,0.2885665256666083,0.2885665256666083,0.7114164664598445
2025-09-06 14:00:00+00:00,2025,9,6,14,40.79,-73.95,30,180,5.0,338.52,164.81,210.55,28.5,5.7,14.68,38.05381932644017,119.62062491578143,51.92479743930331,322.19765709169707,120.0826976694288,202.11495942226827,196.4458243834068,5.669135038861476,36.612824787837816,0.2304233680021996,0.2212064332821116,0.2212064332821116,0.8712687907444627
2025-09-06 15:00:00+00:00,2025,9,6,15,40.79,-73.95,30,180,5.0,120.82,17.21,99.51,28.12,5.36,14.99,47.03810814622787,135.86580868566682,42.94627761867238,109.98500241522149,15.117557110581217,94.86744530464027,92.84409396529476,2.0233513393455143,30.939151624684822,0.08052909899406013,0.07730793503429773,0.07730793503429773,0.8531472166230507
2025-09-06 16:00:00+00:00,2025,9,6,16,40.79,-73.95,30,180,5.0,58.05,11.22,48.81,26.62,4.41,15.52,53.33309601036273,157.1146623407933,36.65441556987661,57.39329142147881,10.880788278330403,46.5125031431484,45.540349979359235,0.9721531637891666,28.16651960822423,0.04249975761810919,0.04079976731338482,0.04079976731338482,0.9371178251710552
2025-09-06 17:00:00+00:00,2025,9,6,17,40.79,-73.95,30,180,5.0,17.35,1.27,15.1,24.49,3.0,16.12,55.33910889449858,182.61585634381356,34.64929194250126,15.64449408509295,1.2654448809779388,14.379049204115011,14.088491798572512,0.2905574055424986,24.944284114324873,0.01173598550435138,0.011266546084177324,0.011266546084177324,0.8658248671798134
2025-09-07 05:00:00+00:00,2025,9,7,5,40.79,-73.95,30,180,5.0,2.62,0.0,2.81,16.18,1.74,11.07,-43.221067703373386,2.100316999349843,133.2210677033734,2.6656423725777327,0.0,2.6656423725777327,2.6217656923171364,0.043876680260596324,16.2627989065719,0.002069102539790423,0.001986338438198806,0.001986338438198806,1.0108592560808172
2025-09-07 06:00:00+00:00,2025,9,7,6,40.79,-73.95,30,180,5.0,25.95,0.0,23.45,16.38,1.52,11.08,-40.852857898665505,21.98618094843357,130.8528578986655,22.313727955846772,0.0,22.313727955846772,21.879147859372544,0.4345800964742269,17.081334650293442,0.0172653808000453,0.01657476556804349,0.01657476556804349,0.851625719616878
2025-09-07 07:00:00+00:00,2025,9,7,7,40.79,-73.95,30,180,5.0,73.38,0.0,63.76,16.81,1.62,11.16,-35.0439623929178,39.463478385749454,125.04396239291779,60.71777185643514,0.0,60.71777185643514,59.48888987264791,1.2288819837872358,18.70817465582104,0.046684405739751536,0.04481702951016147,0.04481702951016147,0.8143368676326241
2025-09-07 08:00:00+00:00,2025,9,7,8,40.79,-73.95,30,180,5.0,68.97,6.36,57.28,18.0,1.78,11.38,-26.77772621437126,53.98049264073336,116.77772621437126,54.597996052009734,0.0,54.597996052009734,53.44296756438633,1.1550284876234078,19.692260846637407,0.04181787280302846,0.04014515789090732,0.04014515789090732,0.7760892734214359
2025-09-07 09:00:00+00:00,2025,9,7,9,40.79,-73.95,30,180,5.0,116.6,0.0,98.04,19.59,1.74,11.32,-16.9499772818401,66.10608262500222,106.94997728184009,93.42524503335501,0.0,93.42524503335501,91.4725652935132,1.9526797398418057,22.491930211850985,0.07077188487857199,0.0679410094834291,0.0679410094834291,0.7769126298848383
2025-09-07 10:00:00+00:00,2025,9,7,10,40.79,-73.95,30,180,5.0,209.8,19.86,162.68,20.49,1.56,10.83,-6.204235035892268,76.69501987320155,96.20423503589227,155.29599012957937,0.0,155.29599012957937,151.78250634382627,3.513483785753095,25.360573686066278,0.11630400565440752,0.11165184542823121,0.11165184542823121,0.7095763929344213
2025-09-07 11:00:00+00:00,2025,9,7,11,40.79,-73.95,30,180,5.0,183.3,21.89,146.96,20.98,1.47,10.37,5.010716312966443,86.55784542742492,84.82941691415505,141.23922252325434,1.0539829173847244,140.1852396058696,137.11554667008056,3.0696929357890483,25.431182347863352,0.10574671731370686,0.10151684862115858,0.10151684862115858,0.7384386151748213
2025-09-07 12:00:00+00:00,2025,9,7,12,40.79,-73.95,30,180,5.0,189.0,8.68,153.77,21.89,1.51,9.93,16.342162301254522,96.46033540169424,73.60199744891166,149.22510451264785,2.59059150708862,146.63451300555923,143.46936316996658,3.1651498355926355,26.582760701131463,0.11121026549135131,0.10676185487169726,0.10676185487169726,0.7531700520049188
2025-09-07 13:00:00+00:00,2025,9,7,13,40.79,-73.95,30,180,5.0,283.35,84.4,208.66,22.92,1.4,9.5,27.437297224086855,107.24627205523302,62.530618802554365,244.2442336131718,44.81659050663137,199.42764310654042,194.6824303768305,4.745212729709912,30.6464252755499,0.17904585476763665,0.17188402057693117,0.17188402057693117,0.8088184016325212
2025-09-07 14:00:00+00:00,2025,9,7,14,40.79,-73.95,30,180,5.0,206.62,30.33,171.38,23.25,1.22,8.99,37.829223184095596,120.01527862476797,52.14922134360873,185.46728178962002,22.10733605557401,163.359945734046,159.89971685028857,3.4602288837574093,29.174160764932523,0.13677795058974027,0.13130683256615064,0.13130683256615064,0.8473321883402746
2025-09-07 15:00:00+00:00,2025,9,7,15,40.79,-73.95,30,180,5.0,153.0,2.83,133.4,22.89,1.42,8.8,46.76540063850181,136.26125729471505,43.21883594861851,129.51228403861612,2.48612545357143,127.02615858504468,124.46389443242208,2.5622641526226095,26.9825902541727,0.09636390365257028,0.09250934750646746,0.09250934750646746,0.8061816776162742
2025-09-07 16:00:00+00:00,2025,9,7,16,40.79,-73.95,30,180,5.0,120.75,27.7,99.68,22.18,1.07,9.08,53.00041900064598,157.43446906463487,36.98694072289128,121.88124751456095,26.856362328315882,95.02488518624507,93.00270612461644,2.0221790616286284,26.104677849081217,0.09100701709287755,0.08736673640916244,0.08736673640916244,0.9647120652495507
2025-09-07 17:00:00+00:00,2025,9,7,17,40.79,-73.95,30,180,5.0,40.33,21.67,34.27,20.75,0.98,9.95,54.961890046375906,182.74197362916016,35.02634689516691,54.22929317191659,21.579548444898528,32.64974472701806,31.974345293846362,0.6753994331716984,22.504716757784646,0.04107792221840465,0.03943480532966846,0.03943480532966846,1.3037376751688063
2025-09-08 05:00:00+00:00,2025,9,8,5,40.79,-73.95,30,180,5.0,7.6,28.25,8.62,11.3,2.23,7.82,-43.593644458876554,2.2332956046392383,133.59364445887655,8.169845356715713,0.0,8.169845356715713,8.04256949031093,0.12727586640478322,11.547191205324214,0.006457106119934684,0.006198821875137297,0.006198821875137297,1.0875126096732102
2025-09-08 06:00:00+00:00,2025,9,8,6,40.79,-73.95,30,180,5.0,116.32,262.26,64.78,13.27,2.48,7.78,-41.18780354337124,22.23771127637201,131.18780354337125,62.388553457552234,0.0,62.388553457552234,60.440562828577974,1.947990628974261,15.132595612822897,0.048638254351454226,0.046692724177396054,0.046692724177396054,0.5352215059307205
2025-09-08 07:00:00+00:00,2025,9,8,7,40.79,-73.95,30,180,5.0,280.15,440.15,123.87,16.31,2.65,7.29,-35.33045723953961,39.77825019433931,125.33045723953961,120.2639062746129,0.0,120.2639062746129,115.57228338338922,4.691622891223687,19.86800169482321,0.09204951219548543,0.08836753170766601,0.08836753170766601,0.42057246335970505
2025-09-08 08:00:00+00:00,2025,9,8,8,40.79,-73.95,30,180,5.0,441.52,546.3,157.01,18.97,3.35,6.58,-27.02022205537113,54.31597539320012,117.02022205537114,153.88638228923418,0.0,153.88638228923418,146.49232432409735,7.3940579651368274,23.356102627389497,0.11617370697550305,0.11152675869648293,0.11152675869648293,0.33679639637761355
2025-09-08 09:00:00+00:00,2025,9,8,9,40.79,-73.95,30,180,5.0,432.6,56.4,343.47,20.54,3.18,6.38,-17.15947457245416,66.44419112437583,107.15947457245416,327.7065490092771,0.0,327.7065490092771,320.46187271892063,7.244676290356478,29.965181214042627,0.24089854455437903,0.23126260277220387,0.23126260277220387,0.7127834882792536
2025-09-08 10:00:00+00:00,2025,9,8,10,40.79,-73.95,30,180,5.0,584.33,222.24,363.21,21.8,2.95,6.32,-6.392694792172787,77.03308682240976,96.39269479217279,348.6652154301029,0.0,348.6652154301029,338.879543454273,9.785671975829867,31.951528127014356,0.2542276434166555,0.24405853767998925,0.24405853767998925,0.5568965885258655
2025-09-08 11:00:00+00:00,2025,9,8,11,40.79,-73.95,30,180,5.0,774.35,618.07,277.38,22.81,2.56,6.29,4.831791036341834,86.9003911713491,85.00393442122852,301.73505816772126,29.968091344417466,271.7669668233038,258.7990632508638,12.967903572439987,31.77981507922249,0.22016416993390417,0.211357603136548,0.211357603136548,0.36393121652404903
2025-09-08 12:00:00+00:00,2025,9,8,12,40.79,-73.95,30,180,5.0,792.62,787.7,160.34,23.62,2.08,6.26,16.161190467579512,96.81478523419412,73.7823405466555,398.26853708213923,235.39541240419345,162.87312467794575,149.59925662139847,13.273868056547274,35.767379577524856,0.2858364772739576,0.2744030181829993,0.2744030181829993,0.46159659220139004
2025-09-08 13:00:00+00:00,2025,9,8,13,40.79,-73.95,30,180,5.0,721.2,798.83,143.18,24.07,1.77,6.21,27.241349800112307,107.61999096686202,62.726300864590485,570.1440785194502,424.47751001368937,145.66656850576084,133.58875865692798,12.077809848832851,41.75105724960087,0.39895651059018694,0.38299825016657946,0.38299825016657946,0.708075892339766
2025-09-08 14:00:00+00:00,2025,9,8,14,40.79,-73.95,30,180,5.0,624.83,854.74,83.41,24.15,1.59,6.17,37.60268148354581,120.40967890336321,52.37558757892442,711.5185310135523,623.2320231795512,88.28650783400116,77.82258946483002,10.463918369171147,46.42954236869623,0.48789634874076193,0.4683804947911314,0.4683804947911314,0.9994835817553178
2025-09-08 15:00:00+00:00,2025,9,8,15,40.79,-73.95,30,180,5.0,461.7,796.33,73.3,23.95,1.53,6.16,46.49043583716674,136.6549905185692,43.49364900023539,775.7191018711906,699.5972619384003,76.12183993279025,68.38983104869968,7.732008884090581,48.31824805346558,0.527524095091661,0.5064231312879945,0.5064231312879945,1.4624882861540525
2025-09-08 16:00:00+00:00,2025,9,8,16,40.79,-73.95,30,180,5.0,273.8,675.66,60.49,23.31,1.49,6.21,52.66562114903937,157.75149073593354,37.32158442036633,715.9252818876802,654.9020629947422,61.02321889293794,56.43793833746035,4.585280555477586,45.848290129206895,0.4921665074528743,0.4724798471547593,0.4724798471547593,2.300851459239149
2025-09-08 17:00:00+00:00,2025,9,8,17,40.79,-73.95,30,180,5.0,80.68,280.39,35.99,21.37,1.42,7.2,54.58292421327796,182.86711427261756,35.40514656297464,313.9718369708753,279.0415760269404,34.93026094393491,33.579127141100976,1.3511338028339357,31.29151508723739,0.22955280208034679,0.2203706899971329,0.2203706899971329,3.6418887786668805
2025-09-09 05:00:00+00:00,2025,9,9,5,40.79,-73.95,30,180,5.0,7.68,31.29,9.11,11.36,2.35,8.27,-43.967587991010284,2.3691158245625275,133.96758799101028,8.628361326605058,0.0,8.628361326605058,8.499745714238118,0.12861561236693883,11.619393912290548,0.006817629107234979,0.0065449239429455795,0.0065449239429455795,1.1362715178724965
2025-09-09 06:00:00+00:00,2025,9,9,6,40.79,-73.95,30,180,5.0,89.71,180.27,56.37,13.61,2.48,8.38,-41.523442380914034,22.493449539631,131.52344238091405,54.09628363397666,0.0,54.09628363397666,52.59392600566441,1.5023576283122504,15.225031844506901,0.04215858107504043,0.040472237832038814,0.040472237832038814,0.6015269621675594
2025-09-09 07:00:00+00:00,2025,9,9,7,40.79,-73.95,30,180,5.0,324.17,652.88,80.3,16.55,2.77,8.21,-35.61708548843756,40.097041189069046,125.61708548843757,80.34973806884503,0.0,80.34973806884503,74.92091996194522,5.428818106899813,18.91197107104535,0.06172981814102494,0.05926062541538394,0.05926062541538394,0.2437429966391459
2025-09-09 08:00:00+00:00,2025,9,9,8,40.79,-73.95,30,180,5.0,507.5,724.52,117.23,19.3,3.4,7.45,-27.262635988726615,54.65467988888997,117.26263598872661,117.87609249024956,0.0,117.87609249024956,109.37707904282489,8.49901344742467,22.65081475896817,0.08923780769793298,0.08566829539001565,0.08566829539001565,0.22507269724798862
2025-09-09 09:00:00+00:00,2025,9,9,9,40.79,-73.95,30,180,5.0,667.33,808.46,122.24,21.0,3.83,6.68,-17.36895682861712,66.78477797946977,107.36895682861712,125.22713109087121,0.0,125.22713109087121,114.0514726793049,11.175658411566316,24.47948129996583,0.0941158975086067,0.09035126160826243,0.09035126160826243,0.18052290292811138
2025-09-09 10:00:00+00:00,2025,9,9,10,40.79,-73.95,30,180,5.0,750.58,781.16,153.53,22.18,3.89,6.42,-6.5813804785565235,77.37307654734161,96.58138047855653,155.81527167494696,0.0,155.81527167494696,143.24544012151244,12.5698315534345,26.495644441788457,0.11616232102113104,0.1115158281802858,0.1115158281802858,0.19809716606763797
2025-09-09 11:00:00+00:00,2025,9,9,11,40.79,-73.95,30,180,5.0,770.35,624.32,240.06,23.13,3.75,6.37,4.652290185205976,87.24443025799644,85.17878501983606,267.3680565127354,30.48811102215698,236.87994549057842,223.9790292162462,12.900916274332205,30.590484077971627,0.19604189179587353,0.1882002161240386,0.1882002161240386,0.32573975660247695
2025-09-09 12:00:00+00:00,2025,9,9,12,40.79,-73.95,30,180,5.0,703.2,493.13,313.98,23.78,3.62,6.34,15.979215669570436,97.17031282845494,73.96367015306879,452.2769581795084,147.5532630320415,304.7236951474669,292.94732814011905,11.776367007347838,36.487386897325784,0.3236212774245704,0.3106764263275876,0.3106764263275876,0.5890717222745309
2025-09-09 13:00:00+00:00,2025,9,9,13,40.79,-73.95,30,180,5.0,619.45,462.95,299.88,24.11,3.46,6.33,27.043918638028224,107.99422743869229,62.92346118239391,536.3297668179406,246.16409732128568,290.1656694966549,279.79184904343873,10.373820453216181,39.30750780386809,0.3792266981408722,0.3640576302152373,0.3640576302152373,0.783614777012376
2025-09-09 14:00:00+00:00,2025,9,9,14,40.79,-73.95,30,180,5.0,445.02,189.31,293.23,24.03,3.33,6.36,37.37418439766695,120.80365730014387,52.60390588764621,419.1180725274309,138.0780861005943,281.0399864268366,273.5873145758555,7.452671850981136,35.988498480752035,0.300522119485903,0.2885012347064669,0.2885012347064669,0.864384326416691
2025-09-09 15:00:00+00:00,2025,9,9,15,40.79,-73.95,30,180,5.0,318.58,173.04,215.47,23.54,3.31,6.43,46.213230862365144,137.0468312840128,43.770699604593844,358.3918665310394,152.02041629652868,206.37145023451072,201.03624687671652,5.335203357794189,33.77670369130881,0.25935740224452547,0.24898310615474445,0.24898310615474445,1.042053722371124
2025-09-09 16:00:00+00:00,2025,9,9,16,40.79,-73.95,30,180,5.0,183.5,224.39,122.93,22.6,3.34,6.56,52.32875412291022,158.06557909503272,37.65829496539515,335.1949579530005,217.4266642086955,117.76829374430498,114.69525144361054,3.073042300694437,32.15887763086623,0.2441973594053437,0.23442946502912995,0.23442946502912995,1.7033930247348226
